,org_index,spoke_id,spoke_name
2563,2563,28132,Prevotella melaninogenica
2564,2564,28133,Prevotella nigrescens
2565,2565,839,Prevotella ruminicola
2566,2566,412384,Priestia aryabhattai
2567,2567,1402861,Priestia filamentosa
2568,2568,86664,Priestia flexa
2569,2569,284581,Priestia koreensis
2570,2570,1501268,Prochlorococcus sp. MIT 0604
2571,2571,1501269,Prochlorococcus sp. MIT 0801
2572,2572,2171755,Profundibacter amoris
2573,2573,556499,Propionibacterium acidifaciens
2574,2574,119981,Propionibacterium australiense
2575,2575,2714937,Propioniciclava coleopterorum
2576,2576,1868325,Prosthecochloris sp. CIB 2401
2577,2577,281093,Prosthecochloris sp. GSB1
2578,2578,1974213,Prosthecochloris sp. HL-130-GSB
2579,2579,2419774,Protaetiibacter intestinalis
2580,2580,2592654,Protaetiibacter larvae
2581,2581,1642647,Proteiniphilum saccharofermentans
2582,2582,1987580,Proteus columbae
2583,2583,183417,Proteus hauseri
2584,2584,102862,Proteus penneri
2585,2585,585,Proteus vulgaris
2586,2586,126385,Providencia alcalifaciens
2587,2587,333962,Providencia heimbachae
2588,2588,2027290,Providencia huaxiensis
2589,2589,587,Providencia rettgeri
2590,2590,158850,Providencia rustigianii
2591,2591,333965,Providencia vermicola
2592,2592,2654547,Pseudactinotalea sp. HY158
2593,2593,685565,Pseudanabaena sp. ABRG5-3
2594,2594,82654,Pseudanabaena sp. PCC 7367
2595,2595,85085,Pseudarthrobacter chlorophenolicus
2596,2596,361575,Pseudarthrobacter phenanthrenivorans
2597,2597,2697569,Pseudarthrobacter psychrotolerans
2598,2598,2590774,Pseudarthrobacter sp. NIBRBAC000502771
2599,2599,121292,Pseudarthrobacter sulfonivorans
2600,2600,2067960,Pseudazoarcus pumilus
2601,2601,566,Pseudescherichia vulneris
2602,2602,247523,Pseudoalteromonas aliena
2603,2603,394751,Pseudoalteromonas arctica
2604,2604,227,Pseudoalteromonas carrageenovora
2605,2605,77608,Pseudoalteromonas distincta
2606,2606,28107,Pseudoalteromonas espejiana
2607,2607,137779,Pseudoalteromonas flavipulchra
2608,2608,152297,Pseudoalteromonas issachenkonii
2609,2609,43657,Pseudoalteromonas luteoviolacea
2610,2610,28109,Pseudoalteromonas nigrifaciens
2611,2611,161398,Pseudoalteromonas phenolica
2612,2612,1348114,Pseudoalteromonas piratica
2613,2613,43662,Pseudoalteromonas piscicida
2614,2614,43658,Pseudoalteromonas rubra
2615,2615,116092,Pseudoalteromonas sp. A25
2616,2616,1514074,Pseudoalteromonas sp. NC201
2617,2617,298657,Pseudoalteromonas spongiae
2618,2618,43659,Pseudoalteromonas tetraodonis
2619,2619,661488,Pseudobacter ginsenosidimutans
2620,2620,185007,Pseudobutyrivibrio xylanivorans
2621,2621,84032,Pseudoclostridium thermosuccinogenes
2622,2622,2678688,Pseudodesulfovibrio cashew
2623,2623,1716143,Pseudodesulfovibrio indicus
2624,2624,641491,Pseudodesulfovibrio mercurii
2625,2625,57320,Pseudodesulfovibrio profundus
2626,2626,321983,Pseudoduganella albidiflava
2627,2627,2072590,Pseudoduganella armeniaca
2628,2628,871742,Pseudoduganella flava
2629,2629,321984,Pseudoduganella plicata
2630,2630,864828,Pseudoduganella umbonata
2631,2631,748280,Pseudogulbenkiania sp. NH8B
2632,2632,1591409,Pseudohalocynthiibacter aestuariivivens
2633,2633,1249552,Pseudohongiella spirulinae
2634,2634,157692,Pseudoleptotrichia goodfellowii
2635,2635,2511995,Pseudolysobacter antarcticus
2636,2636,43263,Pseudomonas alcaligenes
2637,2637,101564,Pseudomonas alcaliphila
2638,2638,237609,Pseudomonas alkylphenolica
2639,2639,47877,Pseudomonas amygdali
2640,2640,219572,Pseudomonas antarctica
2641,2641,2219225,Pseudomonas asiatica
2642,2642,1190415,Pseudomonas asturiensis
2643,2643,2565368,Pseudomonas atacamensis
2644,2644,46257,Pseudomonas avellanae
2645,2645,47878,Pseudomonas azotoformans
2646,2646,2681983,Pseudomonas bijieensis
2647,2647,2731681,Pseudomonas campi
2648,2648,2320867,Pseudomonas cavernae
2649,2649,36746,Pseudomonas cichorii
2650,2650,53408,Pseudomonas citronellolis
2651,2651,47879,Pseudomonas corrugata
2652,2652,157783,Pseudomonas cremoricolorata
2653,2653,43306,Pseudomonas denitrificans (nom. rej.)
2654,2654,1163398,Pseudomonas donghuensis
2655,2655,2599595,Pseudomonas eucalypticola
2656,2656,296,Pseudomonas fragi
2657,2657,104087,Pseudomonas frederiksbergensis
2658,2658,47880,Pseudomonas fulva
2659,2659,1149133,Pseudomonas furukawaii
2660,2660,158627,Pseudomonas graminis
2661,2661,2666183,Pseudomonas juntendi
2662,2662,198620,Pseudomonas koreensis
2663,2663,1628086,Pseudomonas kribbensis
2664,2664,2604832,Pseudomonas lalkuanensis
2665,2665,86185,Pseudomonas lundensis
2666,2666,244566,Pseudomonas lurida
2667,2667,47886,Pseudomonas luteola
2668,2668,75612,Pseudomonas mandelii
2669,2669,437900,Pseudomonas marincola
2670,2670,183795,Pseudomonas mediterranea
2671,2671,395599,Pseudomonas moorei
2672,2672,78327,Pseudomonas mosselii
2673,2673,95301,Pseudomonas multiresinivorans
2674,2674,46680,Pseudomonas nitroreducens
2675,2675,1114970,Pseudomonas ogarae
2676,2676,301,Pseudomonas oleovorans
2677,2677,76758,Pseudomonas orientalis
2678,2678,47885,Pseudomonas oryzihabitans
2679,2679,319939,Pseudomonas otitidis
2680,2680,157782,Pseudomonas parafulva
2681,2681,70775,Pseudomonas plecoglossicida
2682,2682,200451,Pseudomonas poae
2683,2683,122355,Pseudomonas psychrophila
2684,2684,237610,Pseudomonas psychrotolerans
2685,2685,395598,Pseudomonas reinekei
2686,2686,53412,Pseudomonas resinovorans
2687,2687,216142,Pseudomonas rhizosphaerae
2688,2688,76760,Pseudomonas rhodesiae
2689,2689,1691904,Pseudomonas sediminis
2690,2690,658629,Pseudomonas sessilinigenes
2691,2691,1853130,Pseudomonas silesiensis
2692,2692,1306993,Pseudomonas soli
2693,2693,1294143,Pseudomonas sp. ATCC 13867
2694,2694,1649877,Pseudomonas sp. CCOS 191
2695,2695,1611770,Pseudomonas sp. MRSN 12121
2696,2696,1500686,Pseudomonas sp. Os17
2697,2697,1028989,Pseudomonas sp. StFLB209
2698,2698,1856685,Pseudomonas sp. TCU-HL1
2699,2699,1207075,Pseudomonas sp. UW4
2700,2700,69328,Pseudomonas sp. VLB120
2701,2701,47884,Pseudomonas taetrolens
2702,2702,2725477,Pseudomonas tohonis
2703,2703,554344,Pseudomonas toyotomiensis
2704,2704,200454,Pseudomonas tremae
2705,2705,200450,Pseudomonas trivialis
2706,2706,2518644,Pseudomonas tructae
2707,2707,198618,Pseudomonas umsongensis
2708,2708,76761,Pseudomonas veronii
2709,2709,1788301,Pseudomonas versuta
2710,2710,2505979,Pseudomonas viciae
2711,2711,33069,Pseudomonas viridiflava
2712,2712,515393,Pseudomonas yamanorum
2713,2713,2074,Pseudonocardia autotrophica
2714,2714,2736640,Pseudonocardia broussonetiae
2715,2715,445576,Pseudonocardia sp. AL041005-10
2716,2716,1096856,Pseudonocardia sp. EC080619-01
2717,2717,1641402,Pseudonocardia sp. HH130629-09
2718,2718,1690815,Pseudonocardia sp. HH130630-07
2719,2719,1537215,Pseudooceanicola algae
2720,2720,151895,Pseudopedobacter saltans
2721,2721,2133944,Pseudoprevotella muciniphila
2722,2722,1125847,Pseudorhizobium banfieldiae
2723,2723,1335061,Pseudorhizobium flavum
2724,2724,2500533,Pseudorhodobacter turbinis
2725,2725,1235591,Pseudorhodoplanes sinuspersici
2726,2726,1402135,Pseudosulfitobacter pseudonitzschiae
2727,2727,57487,Pseudothermotoga hypogea
2728,2728,177758,Pseudothermotoga lettingae
2729,2729,911045,Pseudovibrio sp. FO-BEG1
2730,2730,128785,Pseudoxanthomonas mexicana
2731,2731,415229,Pseudoxanthomonas spadix
2732,2732,2283160,Psychrobacillus glaciei
2733,2733,2303505,Psychrobacillus sp. AK 1817
2734,2734,261164,Psychrobacter alimentarius
2735,2735,334543,Psychrobacter arcticus
2736,2736,330922,Psychrobacter cryohalolentis
2737,2737,1720344,Psychrobacter sp. AntiMn-1
2738,2738,1028416,Psychrobacter sp. DAB_AL43B
2739,2739,571800,Psychrobacter sp. G
2740,2740,1699624,Psychrobacter sp. P11G5
2741,2741,1699622,Psychrobacter sp. P2G3
2742,2742,2565557,Psychrobacter sp. PAMC27889
2743,2743,349106,Psychrobacter sp. PRwf-1
2744,2744,2203895,Psychrobacter sp. YP14
2745,2745,45610,Psychrobacter urativorans
2746,2746,1618207,Psychromicrobium lacuslunae
2747,2747,357794,Psychromonas ingrahamii
2748,2748,314282,Psychromonas sp. CNPT3
2749,2749,2570561,Psychroserpens sp. NJDZ02
2750,2750,2094025,Pukyongia salina
2751,2751,2605946,Pukyongiella litopenaei
2752,2752,2116657,Pulveribacter suum
2753,2753,2716226,Pusillimonas sp. DMV24BSW_D
2754,2754,1007105,Pusillimonas sp. T7-7
2755,2755,2763669,Qiania dongpingensis
2756,2756,2599296,Qingshengfaniella alkalisoli
2757,2757,225971,Qipengyuania citrea
2758,2758,192812,Qipengyuania flava
2759,2759,2594883,Radiobacillus deserti
2760,2760,2662261,Raineyella fluvialis
2761,2761,190721,Ralstonia insidiosa
2762,2762,105219,Ralstonia mannitolilytica
2763,2763,94132,Ramlibacter tataouinensis
2764,2764,575,Raoultella planticola
2765,2765,577,Raoultella terrigena
2766,2766,33887,Rathayibacter rathayi
2767,2767,1671680,Rathayibacter tanaceti
2768,2768,33888,Rathayibacter tritici
2769,2769,1336806,Reinekea forsetii
2770,2770,2545632,Rheinheimera sp. D18
2771,2771,1862950,Rhizobiales bacterium NRL2
2772,2772,1538158,Rhizobium acidisoli
2773,2773,1967781,Rhizobium esperanzae
2774,2774,348824,Rhizobium favelukesii
2775,2775,1120045,Rhizobium grahamii
2776,2776,1538159,Rhizobium hidalgonense
2777,2777,2583231,Rhizobium indicum
2778,2778,1312183,Rhizobium jaguaris
2779,2779,1076926,Rhizobium laguerreae
2780,2780,1138194,Rhizobium lentis
2781,2781,293958,Rhizobium lusitanum
2782,2782,2267833,Rhizobium oryzihabitans
2783,2783,396,Rhizobium phaseoli
2784,2784,1368430,Rhizobium rosettiformans
2785,2785,2028343,Rhizobium sp. 11515TR
2786,2786,1301032,Rhizobium sp. IE4771
2787,2787,50338,Rhizobium sullae
2788,2788,398,Rhizobium tropici
2789,2789,1850238,Rhizorhabdus dicambivorans
2790,2790,666685,Rhodanobacter denitrificans
2791,2791,582702,Rhodanobacter glycinis
2792,2792,416169,Rhodanobacter thiooxydans
2793,2793,441209,Rhodobaca barguzinensis
2794,2794,1061,Rhodobacter capsulatus
2795,2795,1850250,Rhodobacter sp. LPB0142
2796,2796,191292,Rhodococcus aetherivorans
2797,2797,38310,Rhodococcus coprophilus
2798,2798,33008,Rhodococcus globerulus
2799,2799,223392,Rhodococcus gordoniae
2800,2800,99653,Rhodococcus koreensis
2801,2801,1990687,Rhodococcus oxybenzonivorans
2802,2802,334542,Rhodococcus qingshengii
2803,2803,1829,Rhodococcus rhodochrous
2804,2804,1830,Rhodococcus ruber
2805,2805,103808,Rhodococcus sp. AD45
2806,2806,1564114,Rhodococcus sp. B7740
2807,2807,1653478,Rhodococcus sp. PBTS 1
2808,2808,679318,Rhodococcus sp. WMMA185
2809,2809,935199,Rhodococcus sp. p52
2810,2810,300028,Rhodococcus triatomae
2811,2811,2704465,Rhodocytophaga rosea
2812,2812,192843,Rhodoferax ferrireducens
2813,2813,1842727,Rhodoferax koreense
2814,2814,1484693,Rhodoferax saidenbachensis
2815,2815,529884,Rhodoluna lacicola
2816,2816,265606,Rhodopirellula baltica
2817,2817,674703,Rhodoplanes sp. Z2-YC6860
2818,2818,1779382,Rhodothermaceae bacterium RA
2819,2819,504468,Rhodovastum atsumiense
2820,2820,308754,Rhodovulum sp. MB263
2821,2821,1564506,Rhodovulum sp. P5
2822,2822,35806,Rhodovulum sulfidophilum
2823,2823,238800,Rickettsia asiatica
2824,2824,42862,Rickettsia felis
2825,2825,35790,Rickettsia japonica
2826,2826,109232,Rickettsia monacensis
2827,2827,33991,Rickettsia montanensis
2828,2828,47589,Rickettsia peacockii
2829,2829,33992,Rickettsia rhipicephali
2830,2830,2761623,Rickettsia tillamookensis
2831,2831,1528098,Rickettsiales bacterium Ac37b
2832,2832,2486578,Rickettsiales endosymbiont of Stachyamoeba lipophora
2833,2833,373994,Rivularia sp. PCC 7116
2834,2834,1906744,Rodentibacter heylii
2835,2835,758,Rodentibacter pneumotropicus
2836,2836,2724150,Romboutsia sp. CE17
2837,2837,76731,Roseateles depolymerans
2838,2838,301301,Roseburia hominis
2839,2839,187304,Roseibium aggregatum
2840,2840,120962,Roseiflexus castenholzii
2841,2841,357808,Roseiflexus sp. RS-1
2842,2842,1930274,Roseimaritima multifibrata
2843,2843,980254,Roseimaritima ulvae
2844,2844,2711231,Roseimicrobium sp. ORNL1
2845,2845,1852022,Roseitalea porphyridii
2846,2846,1379903,Roseivivax marinus
2847,2847,2588299,Roseivivax sp. THAF197b
2848,2848,2434,Roseobacter denitrificans
2849,2849,257708,Roseomonas gilardii
2850,2850,207340,Roseomonas mucosa
2851,2851,2018065,Roseomonas sp. FDAARGOS_362
2852,2852,2494550,Roseovarius faecimaris
2853,2853,540747,Roseovarius indicus
2854,2854,215743,Roseovarius mucosus
2855,2855,2587850,Roseovarius sp. THAF27
2856,2856,2527990,Rosistilla oblonga
2857,2857,189381,Rossellomorea marisflavi
2858,2858,218284,Rossellomorea vietnamensis
2859,2859,172042,Rothia aeria
2860,2860,169480,Rothia amarae
2861,2861,2047,Rothia dentocariosa
2862,2862,37923,Rothia kristinae
2863,2863,43675,Rothia mucilaginosa
2864,2864,396015,Rothia terrae
2865,2865,1646377,Rouxiella badensis
2866,2866,1930273,Rubripirellula lacrimiformis
2867,2867,28068,Rubrivivax gelatinosus
2868,2868,2653852,Rubrobacter marinus
2869,2869,42256,Rubrobacter radiotolerans
2870,2870,2653851,Rubrobacter tropicus
2871,2871,49319,Rubrobacter xylanophilus
2872,2872,981384,Ruegeria conchae
2873,2873,2293862,Ruegeria sp. AD91A
2874,2874,2587853,Ruegeria sp. THAF33
2875,2875,292414,Ruegeria sp. TM1040
2876,2876,1379910,Rufibacter radiotolerans
2877,2877,1379909,Rufibacter sp. DG15C
2878,2878,512763,Rufibacter tibetensis
2879,2879,1565605,Rugosibacter aromaticivorans
2880,2880,1521,Ruminiclostridium cellulolyticum
2881,2881,2488810,Ruminiclostridium herbifermentans
2882,2882,1572656,Ruminococcaceae bacterium CPB6
2883,2883,1264,Ruminococcus albus
2884,2884,2564099,Ruminococcus bovis
2885,2885,657323,Ruminococcus sp. SR1/5
2886,2886,241244,Rummeliibacillus stabekisii
2887,2887,2259595,Runella rosea
2888,2888,2268026,Runella sp. SP2
2889,2889,2583377,Saccharibacillus brassicae
2890,2890,2172099,Saccharobesus litoralis
2891,2891,1852,Saccharomonospora viridis
2892,2892,86304,Saccharophagus degradans
2893,2893,2719023,Saccharopolyspora sp. ASAGF58
2894,2894,60894,Saccharopolyspora spinosa
2895,2895,103733,Saccharothrix syringae
2896,2896,2009329,Sagittula sp. P11
2897,2897,270918,Salegentibacter mishustinae
2898,2898,1729720,Salegentibacter sp. T436
2899,2899,2502791,Salicibibacter halophilus
2900,2900,2099786,Salicibibacter kimchii
2901,2901,1230341,Salimicrobium jeotgali
2902,2902,2079791,Salinibacterium hongtaonis
2903,2903,2508880,Salinibacterium sp. UTAS2018
2904,2904,2603292,Salinibacterium sp. dk2585
2905,2905,407035,Salinicoccus halodurans
2906,2906,2572577,Salinimonas iocasae
2907,2907,2303538,Salinimonas sediminis
2908,2908,2183582,Saliniradius amylolyticus
2909,2909,2183911,Salinisphaera sp. LB1
2910,2910,1307761,Salinispira pacifica
2911,2911,168697,Salinispora arenicola
2912,2912,168695,Salinispora tropica
2913,2913,51367,Salinivibrio costicola
2914,2914,1908198,Salinivibrio kushneri
2915,2915,334715,Salinivibrio proteolyticus
2916,2916,2003370,Salinivibrio sp. YCSC6
2917,2917,1307839,Salinivirga cyanobacteriivorans
2918,2918,1250539,Salipiger abyssi
2919,2919,1229727,Salipiger profundus
2920,2920,1792508,Salipiger sp. CCB-MM3
2921,2921,632773,Salisediminibacterium beveridgei
2922,2922,2759707,Sandaracinobacteroides saxicola
2923,2923,927083,Sandaracinus amylolyticus
2924,2924,2714931,Sanguibacter sp. HDW7
2925,2925,1851514,Scandinavium goeteborgense
2926,2926,52773,Schaalia meyeri
2927,2927,1660,Schaalia odontolytica
2928,2928,131111,Schaalia turicensis
2929,2929,304207,Schleiferilactobacillus harbinensis
2930,2930,176292,Secundilactobacillus malefermentans
2931,2931,240427,Secundilactobacillus paracollinoides
2932,2932,1543721,Sedimenticola thiotaurini
2933,2933,1941349,Sedimentisphaera salicampi
2934,2934,1453352,Sediminicola sp. YIK13
2935,2935,713030,Selenomonas sp. oral taxon 136
2936,2936,712538,Selenomonas sp. oral taxon 478
2937,2937,1884263,Selenomonas sp. oral taxon 920
2938,2938,1653434,Sellimonas intestinalis
2939,2939,1936081,Seonamhaeicola sp. S2-3
2940,2940,1758689,Serinicoccus hydrothermalis
2941,2941,1458426,Serpentinimonas maccroryi
2942,2942,1458425,Serpentinimonas raichei
2943,2943,42906,Serratia entomophila
2944,2944,61651,Serratia ficaria
2945,2945,614,Serratia liquefaciens
2946,2946,458197,Serratia nematodiphila
2947,2947,618,Serratia odorifera
2948,2948,28151,Serratia proteamaculans
2949,2949,137545,Serratia quinivorans
2950,2950,61652,Serratia rubidaea
2951,2951,768493,Serratia sp. AS13
2952,2952,104623,Serratia sp. ATCC 39006
2953,2953,671990,Serratia sp. FGI94
2954,2954,2033438,Serratia sp. MYb239
2955,2955,2741499,Serratia surfactantfaciens
2956,2956,138074,Serratia symbiotica
2957,2957,300181,Serratia ureilytica
2958,2958,1028752,Shewanella aestuarii
2959,2959,38313,Shewanella algae
2960,2960,43661,Shewanella benthica
2961,2961,2018305,Shewanella bicestrii
2962,2962,558541,Shewanella chilikensis
2963,2963,2593656,Shewanella eurypsychrophilus
2964,2964,56812,Shewanella frigidimarina
2965,2965,271098,Shewanella halifaxensis
2966,2966,1965282,Shewanella khirikhana
2967,2967,150120,Shewanella livingstonensis
2968,2968,359303,Shewanella loihica
2969,2969,260364,Shewanella marisflavi
2970,2970,2520507,Shewanella maritima
2971,2971,70864,Shewanella pealeana
2972,2972,404011,Shewanella piezotolerans
2973,2973,2588449,Shewanella polaris
2974,2974,225848,Shewanella psychrophila
2975,2975,271097,Shewanella sediminis
2976,2976,94122,Shewanella sp. ANA-3
2977,2977,1930557,Shewanella sp. FDAARGOS_354
2978,2978,60480,Shewanella sp. MR-4
2979,2979,60481,Shewanella sp. MR-7
2980,2980,351745,Shewanella sp. W3-18-1
2981,2981,2029986,Shewanella sp. WE21
2982,2982,518738,Shewanella vesiculosa
2983,2983,60217,Shewanella violacea
2984,2984,60961,Shewanella woodyi
2985,2985,332186,Shewanella xiamenensis
2986,2986,879274,Shinella sp. HZN7
2987,2987,352475,Shinella zoogloeoides
2988,2988,1826607,Silicimonas algicola
2989,2989,2763672,Simiaoa sunii
2990,2990,2109915,Simplicispira suum
2991,2991,2698684,Sinimarinibacterium sp. NLF-5-8
2992,2992,37927,Sinomonas atrocyanea
2993,2993,194963,Sinorhizobium americanum
2994,2994,110321,Sinorhizobium medicae
2995,2995,794846,Sinorhizobium sp. CCBAU 05631
2996,2996,1842534,Sinorhizobium sp. RAC02
2997,2997,2775420,Skermanella sp. TT6
2998,2998,187101,Sneathia vaginalis
2999,2999,1196083,Snodgrassella alvi
3000,3000,1929246,Sodalis endosymbiont of Henestaris halophilus
3001,3001,63612,Sodalis glossinidius
3002,3002,1239307,Sodalis praecaptivus
3003,3003,2048654,Solibacillus sp. R5-41
3004,3004,296842,Solidesulfovibrio carbinolicus
3005,3005,184917,Solidesulfovibrio magneticus
3006,3006,2303331,Solimonas sp. K1W22B-7
3007,3007,639200,Sphaerotilus sulfidivorans
3008,3008,1986952,Sphingobacteriaceae bacterium GW460-11-11-14-LB5
3009,3009,371142,Sphingobacterium daejeonense
3010,3010,34087,Sphingobacterium faecium
3011,3011,1010,Sphingobacterium mizutaii
3012,3012,28454,Sphingobacterium multivorum
3013,3013,561061,Sphingobacterium psychroaquaticum
3014,3014,459529,Sphingobacterium siyangense
3015,3015,743722,Sphingobacterium sp. 21
3016,3016,1933220,Sphingobacterium sp. B29
3017,3017,2557994,Sphingobacterium sp. CZ-2
3018,3018,2713573,Sphingobacterium sp. DR205
3019,3019,1538644,Sphingobacterium sp. ML3W
3020,3020,2662364,Sphingobacterium sp. dk4302
3021,3021,258,Sphingobacterium spiritivorum
3022,3022,259,Sphingobacterium thalpophilum
3023,3023,135719,Sphingobium amiense
3024,3024,1332080,Sphingobium baderi
3025,3025,46429,Sphingobium chlorophenolicum
3026,3026,120107,Sphingobium cloacae
3027,3027,1855519,Sphingobium sp. EP60837
3028,3028,407020,Sphingobium sp. MI1205
3029,3029,1843368,Sphingobium sp. RAC03
3030,3030,627192,Sphingobium sp. SYK-6
3031,3031,1315974,Sphingobium sp. TKS
3032,3032,484429,Sphingobium sp. YBL2
3033,3033,2082188,Sphingobium sp. YG1
3034,3034,121428,Sphingobium xenophagum
3035,3035,13690,Sphingobium yanoikuyae
3036,3036,185951,Sphingomonas aerolata
3037,3037,2759526,Sphingomonas aliaeris
3038,3038,653931,Sphingomonas alpina
3039,3039,2698679,Sphingomonas changnyeongensis
3040,3040,1176646,Sphingomonas daechungensis
3041,3041,1609977,Sphingomonas hengshuiensis
3042,3042,93064,Sphingomonas koreensis
3043,3043,2698828,Sphingomonas lacunae
3044,3044,1045317,Sphingomonas lutea
3045,3045,152682,Sphingomonas melonis
3046,3046,2319844,Sphingomonas paeninsulae
3047,3047,1560345,Sphingomonas panacis
3048,3048,1813879,Sphingomonas panacisoli
3049,3049,13689,Sphingomonas paucimobilis
3050,3050,2714943,Sphingomonas piscis
3051,3051,1327635,Sphingomonas psychrotolerans
3052,3052,2071607,Sphingomonas rhizophila
3053,3053,2764186,Sphingomonas sabuli
3054,3054,397260,Sphingomonas sanxanigenens
3055,3055,386874,Sphingomonas sediminicola
3056,3056,2714944,Sphingomonas sinipercae
3057,3057,2219696,Sphingomonas sp. FARSPH
3058,3058,1030157,Sphingomonas sp. KC8
3059,3059,1390395,Sphingomonas sp. LK11
3060,3060,1938607,Sphingomonas sp. LM7
3061,3061,745310,Sphingomonas sp. MM-1
3062,3062,314266,Sphingomonas sp. SKA58
3063,3063,2599297,Sphingomonas suaedae
3064,3064,1549858,Sphingomonas taxi
3065,3065,2594473,Sphingomonas xanthus
3066,3066,117207,Sphingopyxis alaskensis
3067,3067,1515612,Sphingopyxis fribergensis
3068,3068,267128,Sphingopyxis granuli
3069,3069,292913,Sphingopyxis sp. 113P3
3070,3070,1866325,Sphingopyxis sp. MG
3071,3071,2565556,Sphingopyxis sp. PAMC25046
3072,3072,1357916,Sphingopyxis sp. QXT-31
3073,3073,33052,Sphingopyxis terrae
3074,3074,1913578,Sphingorhabdus lutea
3075,3075,1806885,Sphingorhabdus sp. M41
3076,3076,2584094,Sphingorhabdus sp. SMR4y
3077,3077,2077182,Sphingorhabdus sp. YGSMI21
3078,3078,335406,Sphingosinicella microcystinivorans
3079,3079,1892855,Sphingosinicella sp. BN140058
3080,3080,2711215,Sphingosinithalassobacter tenebrarum
3081,3081,1335757,Spiribacter curvatus
3082,3082,1335746,Spiribacter salinus
3083,3083,2666185,Spiribacter sp. 2438
3084,3084,216931,Spiroplasma alleghenense
3085,3085,362837,Spiroplasma cantharicola
3086,3086,216932,Spiroplasma chinense
3087,3087,2133,Spiroplasma citri
3088,3088,2139,Spiroplasma clarkii
3089,3089,216934,Spiroplasma corruscae
3090,3090,315358,Spiroplasma eriocheiris
3091,3091,2143,Spiroplasma gladiatoris
3092,3092,216938,Spiroplasma helicoides
3093,3093,216942,Spiroplasma litorale
3094,3094,2134,Spiroplasma melliferum
3095,3095,1914410,Spiroplasma sp. NBRC 100390
3096,3096,324079,Spiroplasma tabanidicola
3097,3097,216946,Spiroplasma turonicum
3098,3098,2692134,Spirosoma aureum
3099,3099,1178516,Spirosoma montaniterrae
3100,3100,2057025,Spirosoma pollinicola
3101,3101,1379870,Spirosoma radiotolerans
3102,3102,2728024,Spirosoma rhododendri
3103,3103,2520506,Spirosoma sp. KCTC 42546
3104,3104,2735870,Spirosoma taeanense
3105,3105,1620392,Spongiibacter sp. IMCC21906
3106,3106,269673,Sporolactobacillus terrae
3107,3107,2378,Sporomusa ovata
3108,3108,2377,Sporomusa termitida
3109,3109,1474,Sporosarcina pasteurii
3110,3110,1476,Sporosarcina psychrophila
3111,3111,2283194,Sporosarcina sp. PTS2304
3112,3112,1571,Sporosarcina ureae
3113,3113,298596,Sporosarcina ureilytica
3114,3114,1807358,Stanieria sp. NIES-3757
3115,3115,985762,Staphylococcus agnetis
3116,3116,985002,Staphylococcus argenteus
3117,3117,29378,Staphylococcus arlettae
3118,3118,29379,Staphylococcus auricularis
3119,3119,29380,Staphylococcus caprae
3120,3120,46126,Staphylococcus chromogenes
3121,3121,29382,Staphylococcus cohnii
3122,3122,70255,Staphylococcus condimenti
3123,3123,2044912,Staphylococcus debuckii
3124,3124,53344,Staphylococcus delphini
3125,3125,246432,Staphylococcus equorum
3126,3126,46127,Staphylococcus felis
3127,3127,1290,Staphylococcus hominis
3128,3128,1284,Staphylococcus hyicus
3129,3129,29384,Staphylococcus kloosii
3130,3130,155085,Staphylococcus lutrae
3131,3131,1294,Staphylococcus muscae
3132,3132,214473,Staphylococcus nepalensis
3133,3133,45972,Staphylococcus pasteuri
3134,3134,170573,Staphylococcus pettenkoferi
3135,3135,70258,Staphylococcus piscifermentans
3136,3136,33028,Staphylococcus saccharolyticus
3137,3137,29385,Staphylococcus saprophyticus
3138,3138,1654388,Staphylococcus schweitzeri
3139,3139,1286,Staphylococcus simulans
3140,3140,1292,Staphylococcus warneri
3141,3141,538381,Stappia indica
3142,3142,921,Starkeya novella
3143,3143,94,Stella humosa
3144,3144,128780,Stenotrophomonas acidaminiphila
3145,3145,2045451,Stenotrophomonas indicatrix
3146,3146,487698,Stenotrophomonas pavanii
3147,3147,216778,Stenotrophomonas rhizophila
3148,3148,2770322,Stenotrophomonas sp. 169
3149,3149,2282124,Stenotrophomonas sp. ASS1
3150,3150,1793721,Stenotrophomonas sp. KCTC 12332
3151,3151,1904944,Stenotrophomonas sp. LM091
3152,3152,2005046,Stenotrophomonas sp. WZN-1
3153,3153,465721,Steroidobacter denitrificans
3154,3154,1326,Streptococcus acidominimus
3155,3155,113107,Streptococcus australis
3156,3156,1329,Streptococcus canis
3157,3157,2173853,Streptococcus chenjunshii
3158,3158,45634,Streptococcus cristatus
3159,3159,1335,Streptococcus equinus
3160,3160,1345,Streptococcus ferus
3161,3161,1302,Streptococcus gordonii
3162,3162,1433513,Streptococcus gwangjuense
3163,3163,150055,Streptococcus lutetiensis
3164,3164,59310,Streptococcus macedonicus
3165,3165,400065,Streptococcus merionis
3166,3166,28037,Streptococcus mitis
3167,3167,1303,Streptococcus oralis
3168,3168,1811193,Streptococcus pantholopis
3169,3169,1501662,Streptococcus parasuis
3170,3170,1348,Streptococcus parauberis
3171,3171,197614,Streptococcus pasteurianus
3172,3172,2490633,Streptococcus periodonticum
3173,3173,82348,Streptococcus pluranimalium
3174,3174,1340,Streptococcus porcinus
3175,3175,257758,Streptococcus pseudopneumoniae
3176,3176,361101,Streptococcus pseudoporcinus
3177,3177,1917441,Streptococcus ruminantium
3178,3178,2686210,Streptococcus ruminicola
